dir,speed,prob
310,6.7,7.11E-06
310,6.6,7.11E-06
310,7.1,7.11E-06
310,7.3,7.11E-06
310,7.2,7.11E-06
310,6.8,7.11E-06
310,6.8,7.11E-06
310,7.5,7.11E-06
310,7.6,7.11E-06
310,7.1,7.11E-06
310,6.4,7.11E-06
310,6.7,7.11E-06
310,6.8,7.11E-06
320,6.9,7.11E-06
350,6.7,7.11E-06
350,6.4,7.11E-06
350,6.4,7.11E-06
350,6.2,7.11E-06
350,6.6,7.11E-06
340,6.4,7.11E-06
340,6.1,7.11E-06
330,6,7.11E-06
330,5.8,7.11E-06
330,6,7.11E-06
330,5.4,7.11E-06
330,5.2,7.11E-06
320,6,7.11E-06
320,6.4,7.11E-06
320,6,7.11E-06
320,5.8,7.11E-06
320,6.3,7.11E-06
330,7.5,7.11E-06
340,7.3,7.11E-06
340,6.7,7.11E-06
330,7.5,7.11E-06
340,7.1,7.11E-06
340,6.5,7.11E-06
340,6.6,7.11E-06
340,6.2,7.11E-06
340,5.9,7.11E-06
330,5.4,7.11E-06
330,5.6,7.11E-06
340,5.8,7.11E-06
330,5.6,7.11E-06
320,5.5,7.11E-06
320,5.4,7.11E-06
310,5.1,7.11E-06
310,5,7.11E-06
310,4.7,7.11E-06
290,5,7.11E-06
290,5.5,7.11E-06
290,5.9,7.11E-06
290,6.2,7.11E-06
290,5.6,7.11E-06
290,5.7,7.11E-06
300,6,7.11E-06
290,5.8,7.11E-06
300,6.4,7.11E-06
300,6.3,7.11E-06
290,6.7,7.11E-06
290,6.7,7.11E-06
300,6.5,7.11E-06
290,6.5,7.11E-06
290,6.5,7.11E-06
290,5.7,7.11E-06
300,5.6,7.11E-06
300,5.6,7.11E-06
310,5.1,7.11E-06
320,4.9,7.11E-06
320,4.8,7.11E-06
320,5.1,7.11E-06
310,5.4,7.11E-06
310,5.3,7.11E-06
300,5.5,7.11E-06
300,5.6,7.11E-06
300,5.8,7.11E-06
300,5.9,7.11E-06
300,6,7.11E-06
300,5.8,7.11E-06
290,5.9,7.11E-06
300,6.2,7.11E-06
300,5.9,7.11E-06
300,5.9,7.11E-06
300,5.9,7.11E-06
300,6.2,7.11E-06
300,6.4,7.11E-06
310,6.5,7.11E-06
310,6.4,7.11E-06
310,6.5,7.11E-06
320,6.3,7.11E-06
320,6.5,7.11E-06
310,6.6,7.11E-06
310,6.2,7.11E-06
300,5.9,7.11E-06
300,6.5,7.11E-06
290,5.9,7.11E-06
300,6.1,7.11E-06
300,5.8,7.11E-06
300,5.9,7.11E-06
290,6,7.11E-06
290,5.8,7.11E-06
280,5.8,7.11E-06
280,5.7,7.11E-06
280,5.9,7.11E-06
270,5.9,7.11E-06
270,5.5,7.11E-06
280,4.9,7.11E-06
280,4.7,7.11E-06
280,5,7.11E-06
280,4.9,7.11E-06
270,4.6,7.11E-06
260,4.8,7.11E-06
250,5.1,7.11E-06
240,4.4,7.11E-06
230,4.3,7.11E-06
240,4.3,7.11E-06
240,4.4,7.11E-06
240,4.1,7.11E-06
250,4.6,7.11E-06
240,4,7.11E-06
250,3.3,7.11E-06
250,3.2,7.11E-06
250,3.2,7.11E-06
260,3.1,7.11E-06
250,2.8,7.11E-06
270,2.1,7.11E-06
250,1.8,7.11E-06
240,1.4,7.11E-06
240,1.6,7.11E-06
240,1.9,7.11E-06
230,1.8,7.11E-06
220,2.3,7.11E-06
220,2.2,7.11E-06
210,2.9,7.11E-06
210,2.6,7.11E-06
210,2.5,7.11E-06
200,2.6,7.11E-06
200,2.6,7.11E-06
200,2.9,7.11E-06
200,3.3,7.11E-06
210,3.9,7.11E-06
210,4.4,7.11E-06
210,5.3,7.11E-06
210,4.9,7.11E-06
210,5.1,7.11E-06
210,5,7.11E-06
210,5.5,7.11E-06
220,5.5,7.11E-06
210,5.9,7.11E-06
210,6.1,7.11E-06
220,6.2,7.11E-06
220,6.3,7.11E-06
220,6.4,7.11E-06
220,6.4,7.11E-06
220,6.5,7.11E-06
220,6.4,7.11E-06
220,6.5,7.11E-06
220,6.3,7.11E-06
220,6.6,7.11E-06
220,6.2,7.11E-06
220,6.2,7.11E-06
210,6,7.11E-06
210,6,7.11E-06
210,5.9,7.11E-06
220,6,7.11E-06
210,6.2,7.11E-06
210,6.3,7.11E-06
210,6.4,7.11E-06
220,6.2,7.11E-06
220,6.6,7.11E-06
220,6.4,7.11E-06
220,6.5,7.11E-06
220,6.5,7.11E-06
220,6.4,7.11E-06
220,6.7,7.11E-06
220,6.8,7.11E-06
210,6.9,7.11E-06
220,6.9,7.11E-06
220,6.9,7.11E-06
210,7.3,7.11E-06
210,7,7.11E-06
210,7.3,7.11E-06
210,7.2,7.11E-06
210,7.4,7.11E-06
210,7.3,7.11E-06
220,7.5,7.11E-06
210,7.6,7.11E-06
210,7.8,7.11E-06
210,7.6,7.11E-06
210,7.9,7.11E-06
210,7.6,7.11E-06
220,8.4,7.11E-06
220,8,7.11E-06
210,7.5,7.11E-06
220,8,7.11E-06
230,8.7,7.11E-06
230,8.9,7.11E-06
220,8.8,7.11E-06
230,8.6,7.11E-06
230,9.1,7.11E-06
230,8.8,7.11E-06
230,8.6,7.11E-06
220,8.7,7.11E-06
230,8.4,7.11E-06
220,8.1,7.11E-06
230,7.7,7.11E-06
230,7.8,7.11E-06
230,7.9,7.11E-06
230,8,7.11E-06
230,7.7,7.11E-06
230,7.5,7.11E-06
230,7.8,7.11E-06
240,7.7,7.11E-06
230,7.8,7.11E-06
230,7.3,7.11E-06
240,6.8,7.11E-06
230,7.2,7.11E-06
230,7.6,7.11E-06
240,6.9,7.11E-06
220,6.1,7.11E-06
200,5.7,7.11E-06
250,9.3,7.11E-06
290,4.8,7.11E-06
70,2.8,7.11E-06
260,3,7.11E-06
260,1.7,7.11E-06
260,3.9,7.11E-06
250,4.1,7.11E-06
250,4.4,7.11E-06
260,5.2,7.11E-06
250,5.4,7.11E-06
240,5.1,7.11E-06
240,5.2,7.11E-06
250,4.6,7.11E-06
240,4.9,7.11E-06
260,4,7.11E-06
260,3.7,7.11E-06
260,3,7.11E-06
250,2.5,7.11E-06
250,2.6,7.11E-06
250,2.5,7.11E-06
230,2.1,7.11E-06
230,2.2,7.11E-06
250,1.9,7.11E-06
260,2.3,7.11E-06
270,2.1,7.11E-06
260,2.4,7.11E-06
230,2.3,7.11E-06
230,2.4,7.11E-06
240,1.9,7.11E-06
240,1.9,7.11E-06
230,2,7.11E-06
230,2.3,7.11E-06
230,1.9,7.11E-06
230,2.4,7.11E-06
230,2.7,7.11E-06
220,2.5,7.11E-06
230,2.6,7.11E-06
220,3.2,7.11E-06
210,2.8,7.11E-06
210,2.8,7.11E-06
190,3.3,7.11E-06
180,3.6,7.11E-06
190,3.9,7.11E-06
180,4.1,7.11E-06
190,4.4,7.11E-06
190,4.6,7.11E-06
190,5.2,7.11E-06
190,5.2,7.11E-06
190,4.8,7.11E-06
190,4.4,7.11E-06
180,4.2,7.11E-06
190,4.4,7.11E-06
180,4.5,7.11E-06
180,4.9,7.11E-06
180,4.5,7.11E-06
180,4.6,7.11E-06
180,4.6,7.11E-06
180,4.3,7.11E-06
180,4.4,7.11E-06
170,4.7,7.11E-06
180,4.6,7.11E-06
180,4.9,7.11E-06
180,4.9,7.11E-06
180,5,7.11E-06
170,6,7.11E-06
170,5.5,7.11E-06
170,5.7,7.11E-06
170,5.5,7.11E-06
170,5.4,7.11E-06
170,5.7,7.11E-06
180,5.7,7.11E-06
180,5.9,7.11E-06
170,6.1,7.11E-06
180,6.1,7.11E-06
180,6.1,7.11E-06
180,5.2,7.11E-06
180,5.3,7.11E-06
180,5.2,7.11E-06
180,5.2,7.11E-06
170,5.4,7.11E-06
170,5.7,7.11E-06
170,6,7.11E-06
170,5.9,7.11E-06
170,5.9,7.11E-06
170,6,7.11E-06
170,6,7.11E-06
170,6.5,7.11E-06
170,6.8,7.11E-06
180,7.1,7.11E-06
180,7.2,7.11E-06
170,6.7,7.11E-06
170,7.1,7.11E-06
170,6.8,7.11E-06
170,6.5,7.11E-06
180,6.6,7.11E-06
180,6.6,7.11E-06
170,6.8,7.11E-06
170,6.5,7.11E-06
180,7.1,7.11E-06
180,7.5,7.11E-06
180,7.9,7.11E-06
180,7.8,7.11E-06
180,6.9,7.11E-06
180,6.8,7.11E-06
180,6.9,7.11E-06
190,7.5,7.11E-06
190,7.9,7.11E-06
190,8.4,7.11E-06
190,8.3,7.11E-06
190,8,7.11E-06
190,7.9,7.11E-06
190,7.5,7.11E-06
190,7.4,7.11E-06
190,7.6,7.11E-06
190,7.3,7.11E-06
190,7.5,7.11E-06
190,6.9,7.11E-06
190,6.9,7.11E-06
200,6.8,7.11E-06
200,6.6,7.11E-06
200,6,7.11E-06
200,5.9,7.11E-06
200,6.4,7.11E-06
200,6.5,7.11E-06
190,6.4,7.11E-06
190,6.2,7.11E-06
190,6.4,7.11E-06
200,6.1,7.11E-06
200,6.2,7.11E-06
200,6.4,7.11E-06
200,6.7,7.11E-06
200,6.7,7.11E-06
200,6.2,7.11E-06
210,6.2,7.11E-06
210,6.1,7.11E-06
200,6,7.11E-06
200,5.5,7.11E-06
200,5.1,7.11E-06
200,5,7.11E-06
200,5,7.11E-06
210,4.9,7.11E-06
200,5,7.11E-06
200,4.6,7.11E-06
200,4.1,7.11E-06
200,4.2,7.11E-06
200,3.7,7.11E-06
190,4.2,7.11E-06
190,4.2,7.11E-06
190,3.5,7.11E-06
190,3.5,7.11E-06
210,3.5,7.11E-06
200,3.5,7.11E-06
200,3.4,7.11E-06
210,3.2,7.11E-06
210,3.1,7.11E-06
200,3.2,7.11E-06
210,3.1,7.11E-06
200,3.1,7.11E-06
190,2.6,7.11E-06
190,2.3,7.11E-06
200,2.5,7.11E-06
190,3,7.11E-06
190,3,7.11E-06
190,3.1,7.11E-06
190,2.9,7.11E-06
190,3.2,7.11E-06
190,2.4,7.11E-06
180,2.5,7.11E-06
180,2.4,7.11E-06
180,2.2,7.11E-06
180,2.4,7.11E-06
180,2.6,7.11E-06
180,2.7,7.11E-06
170,2.4,7.11E-06
190,2.6,7.11E-06
180,2.5,7.11E-06
190,2.5,7.11E-06
170,2.9,7.11E-06
180,3.2,7.11E-06
180,2.8,7.11E-06
170,3.1,7.11E-06
170,3.3,7.11E-06
190,3.4,7.11E-06
180,3.4,7.11E-06
170,3.8,7.11E-06
170,3.5,7.11E-06
170,3.8,7.11E-06
170,4.4,7.11E-06
180,3.2,7.11E-06
190,3.3,7.11E-06
190,3.8,7.11E-06
190,4.3,7.11E-06
230,7.5,7.11E-06
230,6.7,7.11E-06
210,9.5,7.11E-06
200,8.4,7.11E-06
180,7.6,7.11E-06
180,6.2,7.11E-06
180,5.4,7.11E-06
190,5.5,7.11E-06
180,5.7,7.11E-06
180,4.7,7.11E-06
180,5,7.11E-06
180,5.2,7.11E-06
180,5.3,7.11E-06
180,6,7.11E-06
190,5.6,7.11E-06
190,5.6,7.11E-06
190,5.4,7.11E-06
190,5.6,7.11E-06
190,5.3,7.11E-06
180,5.3,7.11E-06
180,5.2,7.11E-06
170,5.1,7.11E-06
170,4.8,7.11E-06
160,4.9,7.11E-06
170,4.9,7.11E-06
170,4.7,7.11E-06
170,4,7.11E-06
160,3.5,7.11E-06
150,4.2,7.11E-06
140,4.7,7.11E-06
140,4.6,7.11E-06
140,4.9,7.11E-06
140,4.6,7.11E-06
150,4.6,7.11E-06
160,5.1,7.11E-06
170,4.6,7.11E-06
170,4.3,7.11E-06
180,4.4,7.11E-06
180,4.1,7.11E-06
180,4.1,7.11E-06
180,4,7.11E-06
180,4.2,7.11E-06
190,4.8,7.11E-06
190,5.1,7.11E-06
190,5.2,7.11E-06
190,4.7,7.11E-06
190,4.1,7.11E-06
190,4,7.11E-06
190,3.2,7.11E-06
190,3.3,7.11E-06
190,3.5,7.11E-06
180,3,7.11E-06
180,2.9,7.11E-06
180,2.6,7.11E-06
170,2.4,7.11E-06
160,2.7,7.11E-06
160,3.2,7.11E-06
150,3.3,7.11E-06
150,3.3,7.11E-06
150,3.8,7.11E-06
150,3.7,7.11E-06
150,3.9,7.11E-06
160,4.5,7.11E-06
170,4.8,7.11E-06
170,5.2,7.11E-06
170,5.6,7.11E-06
170,5.3,7.11E-06
180,5.3,7.11E-06
180,5.5,7.11E-06
180,6.3,7.11E-06
190,6.6,7.11E-06
190,6.5,7.11E-06
200,6.1,7.11E-06
200,6,7.11E-06
200,5.3,7.11E-06
200,5.2,7.11E-06
190,5,7.11E-06
190,4.9,7.11E-06
190,4.8,7.11E-06
190,4,7.11E-06
190,3.4,7.11E-06
190,3.4,7.11E-06
190,2.9,7.11E-06
190,2.7,7.11E-06
180,2.3,7.11E-06
180,2,7.11E-06
190,1.5,7.11E-06
150,1.6,7.11E-06
160,1.9,7.11E-06
160,1.8,7.11E-06
160,2.4,7.11E-06
150,2.3,7.11E-06
150,2.3,7.11E-06
160,3.2,7.11E-06
180,2.9,7.11E-06
170,2.8,7.11E-06
170,3.3,7.11E-06
180,3.8,7.11E-06
180,3.7,7.11E-06
170,3.7,7.11E-06
180,3.9,7.11E-06
180,3.8,7.11E-06
190,3.3,7.11E-06
190,3.3,7.11E-06
180,3.1,7.11E-06
180,3.8,7.11E-06
190,4.2,7.11E-06
180,4.2,7.11E-06
180,3.8,7.11E-06
170,3.5,7.11E-06
180,3.8,7.11E-06
170,3.7,7.11E-06
180,6.3,7.11E-06
190,5.2,7.11E-06
180,4,7.11E-06
190,3.7,7.11E-06
190,4.3,7.11E-06
190,5.2,7.11E-06
190,5.3,7.11E-06
190,4.4,7.11E-06
180,3.7,7.11E-06
180,3.6,7.11E-06
180,3.3,7.11E-06
170,3.5,7.11E-06
160,3.8,7.11E-06
160,3,7.11E-06
160,2.7,7.11E-06
150,2.1,7.11E-06
150,2.4,7.11E-06
150,2.4,7.11E-06
130,2.1,7.11E-06
130,2.2,7.11E-06
130,2.5,7.11E-06
130,2.4,7.11E-06
120,2.5,7.11E-06
140,2.8,7.11E-06
140,2.5,7.11E-06
120,1.9,7.11E-06
70,2.6,7.11E-06
50,4.4,7.11E-06
50,4.2,7.11E-06
60,2.8,7.11E-06
70,2.2,7.11E-06
80,2.1,7.11E-06
110,2.3,7.11E-06
130,2.2,7.11E-06
160,2.8,7.11E-06
180,2.9,7.11E-06
170,2.9,7.11E-06
150,2.2,7.11E-06
130,1.9,7.11E-06
150,1.1,7.11E-06
140,2.2,7.11E-06
150,2.5,7.11E-06
160,3.4,7.11E-06
160,3.1,7.11E-06
140,3.4,7.11E-06
140,3.4,7.11E-06
140,3.5,7.11E-06
140,3.9,7.11E-06
150,3.8,7.11E-06
140,3.4,7.11E-06
140,3.2,7.11E-06
130,3.2,7.11E-06
120,3.7,7.11E-06
120,3.6,7.11E-06
130,4,7.11E-06
120,3.8,7.11E-06
120,3.6,7.11E-06
120,3.7,7.11E-06
120,4,7.11E-06
120,4.2,7.11E-06
100,3.9,7.11E-06
100,4.3,7.11E-06
90,4.4,7.11E-06
90,4.4,7.11E-06
100,4.3,7.11E-06
100,4.4,7.11E-06
100,4.8,7.11E-06
100,4.7,7.11E-06
110,4.9,7.11E-06
110,5.1,7.11E-06
110,4.9,7.11E-06
120,5.1,7.11E-06
130,5,7.11E-06
130,4.8,7.11E-06
120,4.8,7.11E-06
130,4.7,7.11E-06
130,4.5,7.11E-06
130,4.8,7.11E-06
130,4.9,7.11E-06
130,4.3,7.11E-06
130,4.2,7.11E-06
140,4.1,7.11E-06
130,3.9,7.11E-06
140,3.9,7.11E-06
130,4.1,7.11E-06
140,4.1,7.11E-06
130,3.6,7.11E-06
130,3.7,7.11E-06
120,3.9,7.11E-06
120,4,7.11E-06
120,3.5,7.11E-06
130,3.7,7.11E-06
120,4.1,7.11E-06
130,4,7.11E-06
120,3.7,7.11E-06
130,3.3,7.11E-06
130,4.4,7.11E-06
130,4.1,7.11E-06
130,4.1,7.11E-06
130,4.1,7.11E-06
130,4.5,7.11E-06
130,4.7,7.11E-06
140,5.2,7.11E-06
140,5,7.11E-06
140,5.3,7.11E-06
140,5.3,7.11E-06
140,4.8,7.11E-06
150,4.6,7.11E-06
150,4.7,7.11E-06
130,4.5,7.11E-06
140,5.4,7.11E-06
150,5,7.11E-06
150,5.1,7.11E-06
150,4.1,7.11E-06
150,4.8,7.11E-06
160,4.4,7.11E-06
150,4.7,7.11E-06
150,4.5,7.11E-06
160,3.8,7.11E-06
150,3.6,7.11E-06
150,3.1,7.11E-06
160,3.2,7.11E-06
170,3.8,7.11E-06
170,3.3,7.11E-06
170,3.3,7.11E-06
160,3.8,7.11E-06
160,4.6,7.11E-06
170,4.9,7.11E-06
170,4.4,7.11E-06
170,4.2,7.11E-06
170,8.3,7.11E-06
190,9.5,7.11E-06
190,8.1,7.11E-06
200,9.1,7.11E-06
210,10.1,7.11E-06
220,10.9,7.11E-06
220,11.1,7.11E-06
210,10.9,7.11E-06
210,8.7,7.11E-06
220,7.1,7.11E-06
210,5.2,7.11E-06
200,4.5,7.11E-06
200,4.6,7.11E-06
200,5.6,7.11E-06
210,5.9,7.11E-06
220,3.2,7.11E-06
220,3.7,7.11E-06
210,3.4,7.11E-06
220,4.6,7.11E-06
220,5.8,7.11E-06
230,5,7.11E-06
230,5.3,7.11E-06
240,4.9,7.11E-06
240,4.8,7.11E-06
230,5,7.11E-06
230,4.4,7.11E-06
220,4.6,7.11E-06
220,4.3,7.11E-06
210,4.6,7.11E-06
210,4.2,7.11E-06
190,4.2,7.11E-06
200,3.6,7.11E-06
200,3.2,7.11E-06
200,3.3,7.11E-06
200,3.8,7.11E-06
200,3.3,7.11E-06
190,3.1,7.11E-06
200,2.7,7.11E-06
190,2.2,7.11E-06
170,2.7,7.11E-06
170,2.6,7.11E-06
180,2.2,7.11E-06
180,2,7.11E-06
180,2.3,7.11E-06
190,2.5,7.11E-06
200,2.9,7.11E-06
200,2.8,7.11E-06
180,3,7.11E-06
200,3.3,7.11E-06
200,3.5,7.11E-06
200,3.6,7.11E-06
200,4,7.11E-06
200,3.8,7.11E-06
200,3.5,7.11E-06
210,3.9,7.11E-06
210,3.7,7.11E-06
210,3.6,7.11E-06
200,3.7,7.11E-06
210,3.7,7.11E-06
200,3.6,7.11E-06
200,3.9,7.11E-06
210,4.4,7.11E-06
210,4.3,7.11E-06
210,4.6,7.11E-06
200,4.8,7.11E-06
200,4.4,7.11E-06
200,4.7,7.11E-06
200,4.6,7.11E-06
200,4.6,7.11E-06
230,3.7,7.11E-06
240,3.6,7.11E-06
240,3.5,7.11E-06
240,3.1,7.11E-06
230,2.8,7.11E-06
230,2.1,7.11E-06
210,1.4,7.11E-06
220,1.3,7.11E-06
210,1.8,7.11E-06
190,1.4,7.11E-06
190,1.6,7.11E-06
190,1.7,7.11E-06
210,1.7,7.11E-06
220,2.3,7.11E-06
230,2.4,7.11E-06
210,3.2,7.11E-06
190,4.7,7.11E-06
190,4.7,7.11E-06
180,4.9,7.11E-06
180,5.1,7.11E-06
180,5.3,7.11E-06
180,5.1,7.11E-06
180,5.1,7.11E-06
170,5.1,7.11E-06
170,5.4,7.11E-06
170,5.5,7.11E-06
180,5.4,7.11E-06
180,5.5,7.11E-06
190,5.6,7.11E-06
180,5.7,7.11E-06
180,5.8,7.11E-06
190,6,7.11E-06
180,6.3,7.11E-06
180,6.4,7.11E-06
190,6,7.11E-06
190,6,7.11E-06
190,5.6,7.11E-06
190,5.5,7.11E-06
200,5.9,7.11E-06
200,6,7.11E-06
200,5.9,7.11E-06
210,5.8,7.11E-06
200,5.6,7.11E-06
200,5.6,7.11E-06
210,5.3,7.11E-06
200,4.9,7.11E-06
200,5,7.11E-06
200,5,7.11E-06
200,5,7.11E-06
200,4.8,7.11E-06
210,5.1,7.11E-06
200,4.9,7.11E-06
200,5,7.11E-06
200,4.6,7.11E-06
210,4.7,7.11E-06
210,4.4,7.11E-06
200,4.4,7.11E-06
200,5.4,7.11E-06
200,5.1,7.11E-06
200,4.8,7.11E-06
210,4.9,7.11E-06
210,4.5,7.11E-06
230,6,7.11E-06
230,4.4,7.11E-06
220,2.4,7.11E-06
220,1.9,7.11E-06
230,2.8,7.11E-06
210,2.9,7.11E-06
210,3,7.11E-06
230,3,7.11E-06
220,2.7,7.11E-06
230,3.4,7.11E-06
230,2.5,7.11E-06
240,2.4,7.11E-06
240,2.6,7.11E-06
230,2.8,7.11E-06
240,3.3,7.11E-06
230,2.6,7.11E-06
240,2.4,7.11E-06
230,2.2,7.11E-06
220,1.9,7.11E-06
240,1.7,7.11E-06
230,1.8,7.11E-06
220,1.6,7.11E-06
220,1.3,7.11E-06
210,1.8,7.11E-06
200,2.2,7.11E-06
220,1.7,7.11E-06
240,2.3,7.11E-06
230,2.8,7.11E-06
240,2.8,7.11E-06
240,3.1,7.11E-06
240,3.1,7.11E-06
240,3.2,7.11E-06
240,3.1,7.11E-06
240,3.4,7.11E-06
230,3.1,7.11E-06
230,3.1,7.11E-06
240,3,7.11E-06
240,2.8,7.11E-06
230,3.3,7.11E-06
230,3.3,7.11E-06
230,3.2,7.11E-06
240,3.3,7.11E-06
250,3.1,7.11E-06
240,3.2,7.11E-06
240,2.9,7.11E-06
240,2.8,7.11E-06
230,2.9,7.11E-06
230,2.9,7.11E-06
230,2.5,7.11E-06
230,2.5,7.11E-06
220,3,7.11E-06
230,2.9,7.11E-06
210,2.9,7.11E-06
210,2.9,7.11E-06
220,2.5,7.11E-06
210,2.7,7.11E-06
210,3.1,7.11E-06
210,2.9,7.11E-06
210,3.3,7.11E-06
200,3,7.11E-06
210,3,7.11E-06
200,2.7,7.11E-06
200,2.9,7.11E-06
200,2.6,7.11E-06
200,2.9,7.11E-06
190,2.6,7.11E-06
180,3.1,7.11E-06
190,2.6,7.11E-06
170,3.4,7.11E-06
170,3.8,7.11E-06
180,3.9,7.11E-06
180,3.8,7.11E-06
180,4.2,7.11E-06
180,4.3,7.11E-06
190,4.7,7.11E-06
180,4.5,7.11E-06
180,4.8,7.11E-06
190,4.8,7.11E-06
190,5,7.11E-06
180,5.4,7.11E-06
190,4.8,7.11E-06
190,4.7,7.11E-06
190,5,7.11E-06
190,5.2,7.11E-06
190,5.5,7.11E-06
190,5.6,7.11E-06
190,5.6,7.11E-06
190,5.9,7.11E-06
190,6.1,7.11E-06
190,5.8,7.11E-06
190,5.8,7.11E-06
190,5.9,7.11E-06
190,6.2,7.11E-06
190,6.3,7.11E-06
190,6,7.11E-06
190,6,7.11E-06
190,5.9,7.11E-06
190,6.1,7.11E-06
190,6,7.11E-06
190,5.7,7.11E-06
190,5.9,7.11E-06
190,6,7.11E-06
190,5.9,7.11E-06
190,6.1,7.11E-06
200,5.9,7.11E-06
200,6.1,7.11E-06
200,6.1,7.11E-06
200,6.3,7.11E-06
200,6.3,7.11E-06
210,6.1,7.11E-06
210,6,7.11E-06
200,6.4,7.11E-06
200,6,7.11E-06
210,5.9,7.11E-06
210,6,7.11E-06
210,6,7.11E-06
200,6,7.11E-06
210,6,7.11E-06
200,6.1,7.11E-06
200,5.8,7.11E-06
210,5.7,7.11E-06
210,5.7,7.11E-06
200,6.1,7.11E-06
210,5.8,7.11E-06
210,5.3,7.11E-06
210,5.5,7.11E-06
210,5.4,7.11E-06
220,5.4,7.11E-06
210,5.5,7.11E-06
220,5.5,7.11E-06
210,5.5,7.11E-06
220,5.6,7.11E-06
210,5.7,7.11E-06
210,5.9,7.11E-06
220,5.7,7.11E-06
220,5.8,7.11E-06
220,5.7,7.11E-06
230,5.8,7.11E-06
230,5.5,7.11E-06
230,5.7,7.11E-06
230,5.8,7.11E-06
240,6,7.11E-06
240,5.4,7.11E-06
240,5.4,7.11E-06
240,5.6,7.11E-06
240,5.6,7.11E-06
240,5.4,7.11E-06
250,5.7,7.11E-06
250,5.6,7.11E-06
250,5.4,7.11E-06
250,5.5,7.11E-06
250,5.6,7.11E-06
250,5.3,7.11E-06
240,5,7.11E-06
260,4.8,7.11E-06
270,4.7,7.11E-06
260,4.4,7.11E-06
270,4.5,7.11E-06
270,4.4,7.11E-06
270,4.3,7.11E-06
260,4.3,7.11E-06
260,4,7.11E-06
270,4.5,7.11E-06
270,4.3,7.11E-06
270,4.5,7.11E-06
270,4.5,7.11E-06
270,4.2,7.11E-06
270,4.3,7.11E-06
270,4.3,7.11E-06
270,4,7.11E-06
270,4.1,7.11E-06
280,4.5,7.11E-06
280,4.2,7.11E-06
280,4.7,7.11E-06
270,4.7,7.11E-06
280,4.8,7.11E-06
290,4.8,7.11E-06
280,4.7,7.11E-06
290,4.7,7.11E-06
280,4.9,7.11E-06
270,5,7.11E-06
280,5.3,7.11E-06
270,5,7.11E-06
270,4.7,7.11E-06
270,4.8,7.11E-06
270,4.8,7.11E-06
260,4.5,7.11E-06
250,4.4,7.11E-06
250,4,7.11E-06
250,4.3,7.11E-06
240,4.6,7.11E-06
240,4.4,7.11E-06
230,4.2,7.11E-06
240,4.1,7.11E-06
230,4.1,7.11E-06
240,3.8,7.11E-06
240,3.9,7.11E-06
240,3.7,7.11E-06
240,3.7,7.11E-06
240,3.7,7.11E-06
230,4,7.11E-06
230,4.1,7.11E-06
230,4,7.11E-06
230,4.2,7.11E-06
230,4.3,7.11E-06
220,4.5,7.11E-06
230,4.5,7.11E-06
230,4.2,7.11E-06
230,4.4,7.11E-06
230,4.4,7.11E-06
230,4.1,7.11E-06
220,4.2,7.11E-06
220,4.5,7.11E-06
220,4.4,7.11E-06
220,4.4,7.11E-06
220,4.4,7.11E-06
220,4.4,7.11E-06
210,4.6,7.11E-06
220,4.8,7.11E-06
210,4.9,7.11E-06
210,4.9,7.11E-06
210,4.7,7.11E-06
210,5.1,7.11E-06
200,5.4,7.11E-06
200,5.3,7.11E-06
200,5.2,7.11E-06
200,5.3,7.11E-06
210,5.4,7.11E-06
210,5.7,7.11E-06
200,5.9,7.11E-06
210,5.7,7.11E-06
200,5.8,7.11E-06
200,6,7.11E-06
200,5.9,7.11E-06
210,6,7.11E-06
210,5.9,7.11E-06
210,5.9,7.11E-06
210,6,7.11E-06
210,5.9,7.11E-06
210,5.9,7.11E-06
220,5.8,7.11E-06
220,6.1,7.11E-06
220,6.2,7.11E-06
220,5.7,7.11E-06
220,5.8,7.11E-06
220,5.7,7.11E-06
220,5.9,7.11E-06
210,5.2,7.11E-06
220,5.3,7.11E-06
210,5.3,7.11E-06
210,5.4,7.11E-06
210,5.1,7.11E-06
220,5,7.11E-06
210,5,7.11E-06
210,5.1,7.11E-06
210,5,7.11E-06
210,5.2,7.11E-06
210,5.6,7.11E-06
210,5.8,7.11E-06
210,6,7.11E-06
210,6,7.11E-06
210,5.9,7.11E-06
210,5.8,7.11E-06
210,5.9,7.11E-06
200,5.6,7.11E-06
210,5.6,7.11E-06
210,5.3,7.11E-06
210,5.3,7.11E-06
210,5.2,7.11E-06
220,5.6,7.11E-06
220,6.2,7.11E-06
210,6.3,7.11E-06
210,6.7,7.11E-06
220,6.6,7.11E-06
220,6.6,7.11E-06
220,6.9,7.11E-06
220,7.1,7.11E-06
220,6.7,7.11E-06
210,6.7,7.11E-06
220,6.5,7.11E-06
210,6.6,7.11E-06
210,6.9,7.11E-06
210,7.2,7.11E-06
220,6.6,7.11E-06
220,6.6,7.11E-06
220,6.9,7.11E-06
220,6.8,7.11E-06
220,6.6,7.11E-06
220,6.6,7.11E-06
220,6.7,7.11E-06
220,6.9,7.11E-06
230,6.8,7.11E-06
240,7.4,7.11E-06
250,7.1,7.11E-06
250,7,7.11E-06
250,7.2,7.11E-06
250,7.6,7.11E-06
270,7.6,7.11E-06
280,8,7.11E-06
280,8.3,7.11E-06
280,7.9,7.11E-06
280,8,7.11E-06
280,7.8,7.11E-06
280,7.6,7.11E-06
280,7,7.11E-06
270,7.5,7.11E-06
